,idx,idm,errors
0,0,87671,4.76837158203125e-07
1,1,87668,0.0
2,2,87670,0.0
3,3,87682,4.76837158203125e-07
4,4,87683,0.0
5,5,87685,0.0
6,6,87687,0.0
7,7,87725,4.76837158203125e-07
8,8,87726,0.0
9,9,87714,0.0
10,10,87741,0.0
11,11,87762,0.0
12,12,87812,4.76837158203125e-07
13,13,87813,0.0
14,14,87815,0.0
15,15,87898,0.0
16,16,87899,0.0
17,17,87745,0.0
