,idx,idm,errors
0,0,77013,0.0
1,1,77015,4.76837158203125e-07
2,2,77167,0.0
3,3,77166,2.384185791015625e-07
4,4,77168,4.76837158203125e-07
5,5,77318,2.980232238769531e-07
6,6,77464,1.1920928955078125e-07
7,7,77465,4.76837158203125e-07
8,8,77467,0.0
