,idx,idm,errors
0,0,79909,1.375549599267115
1,1,79909,1.3198367704847098
2,2,80010,1.3034322413079442
3,3,79909,1.4259504216445746
4,4,79910,1.189099439042827
5,5,80010,1.0961693887899537
6,6,80010,1.007242179193461
7,7,80010,1.0016332018220273
8,8,80010,1.0809232129808506
9,9,80010,1.224271594714079
10,10,80099,1.0642617933970413
11,11,80099,1.0243845205450524
12,12,80099,1.155736923444412
13,13,80099,1.4043269715322604
14,14,80060,1.3132369948710718
15,15,80060,1.0646052717854073
16,16,80060,0.872241384965044
17,17,80060,0.7950800429827095
18,18,80060,0.8696213199466405
19,19,80060,1.0604693701189007
20,20,80060,1.3084528749472746
21,21,79964,1.14900258883635
22,22,79964,1.0098443515460835
23,23,79964,1.0505571452721192
24,24,79964,1.2514631744060423
25,25,79909,1.1026188943824922
26,26,79909,0.95803689064946
27,27,79909,1.2229182658666387
28,28,79910,0.9283903609906241
29,29,79910,0.7024732133496836
30,30,79910,1.006762446980934
31,31,80011,0.552563824445678
32,32,80011,0.34004356517914425
33,33,80011,1.0509877328918964
34,34,80098,1.1507878408102454
35,35,80099,1.1535872237052804
36,36,80144,1.3349691995428916
37,37,80143,1.5280321189650168
38,38,80143,1.070162491850091
39,39,80143,0.9476645591363627
40,40,80103,0.9029597318672175
41,41,80103,0.7684473484076354
42,42,80016,1.099984133624427
43,43,80016,0.5476431010149979
44,44,80016,0.62625842900996
45,45,80016,1.2168412480789947
46,46,79964,1.0600831358156666
47,47,79964,1.1357594952206016
48,48,79964,1.485596364393573
49,49,79834,1.2351437737301285
50,50,79835,0.8108757574878522
51,51,79836,0.65450308936743
52,52,79836,0.6034433912557141
53,53,79837,0.8020588938816524
54,54,79837,0.8805285167347323
55,55,80011,1.3698882327551454
56,56,80011,1.2633738548715754
57,57,80098,0.8465058640253007
58,58,80098,0.45364581510863683
59,59,80098,1.3794572384683517
60,60,80144,1.1860691110273938
61,61,80144,1.5931539016078757
62,62,80190,1.1936758279270758
63,63,80191,1.0605505468280845
64,64,80191,1.059601523396256
65,65,80103,1.1746431945416556
66,66,80104,0.6320531936253023
67,67,80017,0.72989186496548
68,68,80017,0.7074101729254696
69,69,79965,0.1851812676125701
70,70,79850,0.8024880722689052
71,71,79850,0.940296707363718
72,72,79834,0.889345377116616
73,73,79791,1.3150642694885546
74,74,79792,0.9206119493220182
75,75,79754,0.25057441319144835
76,76,79754,1.2466070409551453
77,77,79763,1.7873760320770737
78,78,79837,2.0423643852425455
79,79,79961,2.253215828363814
80,80,80012,1.8680149153739358
81,81,80141,1.3052517811584265
82,82,80185,1.0374760545271042
83,83,80185,0.665845905280952
84,84,80233,1.4205789355132865
85,85,80233,1.7405653560809484
86,86,80190,1.451863309530063
87,87,80191,1.2457600421128199
88,88,80191,1.2446229517121594
89,89,80147,0.2753457804785921
90,90,80104,1.123492796002772
91,91,80017,1.3095610371721402
92,92,79970,1.1704679548931858
93,93,79915,0.7192065425760987
94,94,79850,1.0962683227896888
95,95,79796,1.1648221601811306
96,96,79796,1.2043611714172457
97,97,79791,1.3112346423825398
98,98,79703,1.0281965081830395
99,99,79704,1.040788926004824
100,100,79704,1.692740346763641
101,101,79763,2.67604634435776
102,102,79837,3.4403992044030574
103,103,79961,3.4196392247682503
104,104,80012,3.0779370317279287
105,105,80141,2.161526045221294
106,106,80186,0.8229148103313937
107,107,80280,1.0263814429934885
108,108,80233,2.0033054364954395
109,109,80282,1.743984150532433
110,110,80366,1.710926110355853
111,111,80283,0.8647081138911046
112,112,80238,0.5806246087752194
113,113,80193,0.9844145952126168
114,114,80106,1.2122167263904828
115,115,80019,1.512949499239554
116,116,79970,1.4670232868619661
117,117,79915,1.192112816741811
118,118,79849,0.5112521063187945
119,119,79795,0.8895752955668174
120,120,79753,1.1753493056571516
121,121,79744,1.3531804905847764
122,122,79703,1.3769925271659502
123,123,79683,1.1451297167537688
124,124,79704,2.2934836696254757
125,125,79705,3.79907271434901
126,126,79797,4.697576127687501
127,127,79961,4.793053213799535
128,128,80141,4.288155569066591
129,129,80186,2.8268506786477077
130,130,80319,1.1342274981362723
131,131,80280,1.166591062538303
132,132,80324,1.8008171111057933
133,133,80364,2.176767053926395
134,134,80366,1.3068661937649693
135,135,80368,0.8848857043602341
136,136,80325,0.8844171531282534
137,137,80286,1.3278125386193296
138,138,80192,1.8584931371424138
139,139,80061,2.274860719075918
140,140,79969,2.2725976631633333
141,141,79802,1.6276750101531527
142,142,79800,0.8213297242823014
143,143,79795,0.5663639847678033
144,144,79753,1.0066224899588372
145,145,79741,1.4847031612824717
146,146,79682,0.9904822084927875
147,147,79683,1.1005981081416323
148,148,79684,2.9914292597366994
149,149,79684,4.762114870665856
150,150,79797,6.083260745556373
151,151,79961,6.22288440944262
152,152,80234,5.289672229297564
153,153,80319,3.1876537754891126
154,154,80319,1.2222080531334556
155,155,80320,1.050056421642327
156,156,80410,2.326256672525432
157,157,80364,2.226085251895283
158,158,80413,1.8299612591275882
159,159,80368,1.1000724687303676
160,160,80371,0.7978979099669304
161,161,80286,1.9028897729136423
162,162,80192,2.729615491658489
163,163,80061,3.211950587263506
164,164,79918,3.12643150258826
165,165,79801,2.365633604687963
166,166,79765,1.302899330724163
167,167,79762,0.6592323775510064
168,168,79752,1.2847843245826025
169,169,79741,1.8135012104349069
170,170,79682,0.8962126274704126
171,171,79662,1.3806394401742643
172,172,79645,3.422223283428285
173,173,79661,5.6102108646514255
174,174,79705,7.380919496418748
175,175,79961,7.6597143020023495
176,176,80362,5.838475362849355
177,177,80362,3.4396356220371374
178,178,80362,1.221491202894921
179,179,80407,1.1571363323542407
180,180,80410,2.356768104334177
181,181,80469,2.5521274293375207
182,182,80470,1.8112284388744335
183,183,80470,1.015917378662198
184,184,80416,1.2130210236163046
185,185,80370,2.2607784819388197
186,186,80287,3.517873281218128
187,187,80107,4.221258469638578
188,188,79918,3.904741359678604
189,189,79799,2.8568661021315718
190,190,79760,1.6185012645425905
191,191,87663,0.5493370250509507
192,192,79742,1.4785632336652654
193,193,79700,1.732123423243765
194,194,79680,1.1503618065285395
195,195,79660,1.5750133470609062
196,196,79620,3.7773595895362426
197,197,79645,6.229724739188022
198,198,79717,8.204658856299847
199,199,79819,8.262170700765404
200,200,80362,6.354307747755997
201,201,80362,4.078501649338639
202,202,80406,1.79958696923998
203,203,80464,0.987559292628273
204,204,80466,2.4688534807136677
205,205,80505,2.4092331759473233
206,206,80508,1.4251440749848374
207,207,80565,0.9537924387109983
208,208,80511,1.9124347335290597
209,209,80419,2.7944686555177416
