,idx,idm,errors
0,0,118640,5.652641928772268
1,1,118640,5.765540607246535
2,2,118640,6.806074523751998
3,3,118640,5.959242329689297
4,4,118664,6.1489173812636855
5,5,118664,6.3869011505594715
6,6,118664,6.667668578556403
7,7,118664,6.968176707005802
8,8,118664,7.2668197067226945
9,9,118664,7.54466850490966
10,10,118664,7.78597974038432
11,11,118640,7.918375518554909
12,12,118640,7.972845943632068
13,13,118640,7.959096230239417
14,14,118640,7.877684692097761
15,15,118640,7.7321895950597455
16,16,118613,7.507889357587482
17,17,118613,7.2305105894988815
18,18,118613,6.934777834747522
19,19,118613,6.639730436285516
20,20,118613,6.3669183693136215
21,21,118640,6.105559459630107
22,22,118640,5.872758244224233
23,23,118640,5.709526606782753
24,24,118640,5.633214194492325
25,25,118640,4.525777299497748
26,26,118664,4.724172949408165
27,27,118664,4.9432747007434115
28,28,118664,5.347313502828461
29,29,118664,5.874353748345159
30,30,118664,6.463397111420297
31,31,118664,7.064111532071994
32,32,118664,7.63756735007194
33,33,118664,8.15427358636151
34,34,118664,8.592213657212437
35,35,118664,8.93499530716503
36,36,118643,9.112914883162496
37,37,118640,9.095827772551285
38,38,118613,8.868217717946195
39,39,118613,8.517574892497308
40,40,118613,8.074544278409123
41,41,118613,7.556018500622739
42,42,118613,6.984781291720575
43,43,118613,6.3909727567630235
44,44,118613,5.814427250971902
45,45,118613,5.306250999913596
46,46,118613,4.926970540714098
47,47,118640,4.665158171903223
48,48,118640,4.477446837974342
49,49,118640,3.479766637019691
50,50,118664,3.584021648027225
51,51,118664,3.9970734908844725
52,52,118664,4.703663324494473
53,53,118664,5.556018926901938
54,54,118664,6.450970670122338
55,55,118664,7.3232549339730415
56,56,118664,8.129888046430725
57,57,118664,8.840815731065986
58,58,118664,9.434203687645695
59,59,118664,9.893835981659498
60,60,118643,10.128713366938205
61,61,118643,10.106438386128621
62,62,118613,9.792239476452458
63,63,118613,9.320677182217821
64,64,118613,8.71813110386939
65,65,118613,8.001365675273064
66,66,118613,7.193074840921366
67,67,118613,6.324304897979047
68,68,118613,5.43989037789843
69,69,118613,4.608298114188789
70,70,118613,3.936684483813828
71,71,118613,3.5731040187067347
72,72,118640,3.386127589389804
73,73,118643,2.538034076583273
74,74,118664,2.527572283015227
75,75,118664,3.2373426574504034
76,76,118681,4.226544705753238
77,77,118681,5.236329554650844
78,78,118681,6.357018503623996
79,79,118681,7.480351741732501
80,80,118681,8.54352473816952
81,81,118681,9.505778297069362
82,82,118664,10.2905957159248
83,83,118664,10.839837081618402
84,84,118643,11.101807159356976
85,85,118643,11.07521959349838
86,86,118613,10.704365950083222
87,87,118613,10.139354460651184
88,88,118611,9.386957099230964
89,89,118611,8.431134327261093
90,90,118582,7.3192465725982485
91,91,118582,6.179901158933932
92,92,118584,5.041777421247046
93,93,118584,4.045197432173724
94,94,118613,3.0898814727305557
95,95,118613,2.4454959113750623
96,96,118643,2.4191241989517622
97,97,118643,1.5656190910694514
98,98,118664,1.7489900042340305
99,99,118681,2.484833543650583
100,100,118681,3.5819674243714257
101,101,118682,4.913583620223981
102,102,118682,6.273991431890899
103,103,118681,7.694675352136557
104,104,118681,8.941494146085974
105,105,118681,10.054668674365898
106,106,118681,11.009287648481227
107,107,118665,11.70950883401508
108,108,118643,12.02780876731421
109,109,118643,11.997960023841316
110,110,118613,11.593566483960277
111,111,118611,10.862611413326691
112,112,118611,9.90975441822567
113,113,118582,8.676813104088708
114,114,118582,7.293485453285605
115,115,118582,5.871023377492451
116,116,118582,4.5149738586500785
117,117,118582,3.4500342544283953
118,118,118611,2.4685845829568067
119,119,118613,1.477876305153773
120,120,118643,1.316657658923307
121,121,118665,0.8492570014976094
122,122,118665,1.137771063657322
123,123,118681,1.6771434721861174
124,124,118682,3.130923850574294
125,125,118682,4.560851717937355
126,126,118682,6.2032259138971355
127,127,118683,7.846770234465187
128,128,118683,9.33935838362005
129,129,118681,10.633426701071677
130,130,118681,11.680143726647813
131,131,118665,12.50138199576284
132,132,118643,12.902648056763619
133,133,118643,12.870321485981478
134,134,118611,12.361245461282877
135,135,118611,11.509554632291687
136,136,118582,10.42708117678025
137,137,118549,8.98265951875363
138,138,118549,7.3961427981905725
139,139,118549,5.7837321048174575
140,140,118582,4.138974643511616
141,141,118582,2.6978526115942962
142,142,118611,1.5777569515039132
143,143,118611,1.19803520207485
144,144,118643,0.6734769791219218
145,145,118665,1.0262644040825128
146,146,118681,0.8793144077112383
147,147,118683,1.5377949960901578
148,148,118683,2.6222703999843278
149,149,118695,4.345764984547569
150,150,118695,6.071958386138156
151,151,118695,7.899588149094478
152,152,118683,9.592287228323748
153,153,118683,11.079902431776102
154,154,118681,12.340179445840928
155,155,118681,13.241875779714098
156,156,118665,13.699105307384226
157,157,118641,13.68294831825496
158,158,118611,13.05202780719404
159,159,118612,12.120121863308212
160,160,118549,10.786244941634683
161,161,118549,9.157791965883076
162,162,118549,7.396745267535021
163,163,118549,5.555898966642018
164,164,118549,3.7362073864801877
165,165,118549,2.266715521777127
166,166,118612,1.2436414379690424
167,167,118611,0.7259243670087633
168,168,118641,0.7045727169458282
169,169,118644,1.2055626387806315
170,170,118667,0.9367824052418159
171,171,118683,0.5255057364103017
172,172,118695,2.2623252380996886
173,173,118695,3.894615416121619
174,174,118695,5.899041349096422
175,175,118695,7.9165757339642
176,176,118695,9.843217554248206
177,177,118683,11.476254770471826
178,178,118683,12.850650214753456
179,179,118681,13.916709639363969
180,180,118665,14.418067178986554
181,181,118641,14.347842515981974
182,182,118612,13.6750968878572
183,183,118612,12.60780485304057
184,184,118549,11.145758310237364
185,185,118549,9.422071440210397
186,186,118549,7.546595990718016
187,187,118549,5.560901513258769
188,188,118549,3.5307511992440257
189,189,118549,1.6842475182582373
190,190,118612,0.5405580077152098
191,191,118614,1.0778064726915104
192,192,118616,1.3818615590799597
193,193,118646,1.3604407433634815
194,194,118669,1.1745568492828726
195,195,118683,1.0451912868969908
196,196,118695,1.941735497290936
197,197,118695,3.806745170765483
198,198,118695,5.952615499661849
199,199,118695,8.072743540643255
200,200,118696,10.028623291973423
201,201,118696,11.799147191626643
202,202,118683,13.302951286548366
203,203,118667,14.489212489909104
204,204,118644,15.041099725689108
205,205,118641,14.953766960460396
206,206,118612,14.17634010174178
207,207,118583,12.99336275045809
208,208,118583,11.392912232755657
209,209,118583,9.599787105769478
210,210,118583,7.646112629711671
211,211,118546,5.511155728752115
212,212,118583,3.419038601668702
213,213,118583,1.3401063998300613
214,214,118585,0.5699442988174969
215,215,118614,1.1023771962072892
216,216,118616,1.4429897433161438
217,217,118617,1.6656637561789471
218,218,118669,1.2866235313716048
219,219,118685,0.33516230540877834
220,220,118696,1.5565152082613392
221,221,118698,3.570596108294814
222,222,118698,5.77854506584315
223,223,118698,7.990537446320446
224,224,118698,10.101739826936011
225,225,118696,12.000548867616777
226,226,118696,13.617576068257948
227,227,118685,14.884946505301816
228,228,118667,15.52480289231776
229,229,118614,15.465096700093277
230,230,118585,14.592166769262152
231,231,118583,13.283399223899277
232,232,118583,11.6466271059644
233,233,118550,9.752933109158143
234,234,118550,7.697346604137121
235,235,118550,5.523093166057176
236,236,118550,3.293096059680581
237,237,118550,1.2683793168061903
238,238,118585,1.0306594501838295
239,239,118587,1.3559144311565094
240,240,118590,1.5943134554662468
241,241,118617,1.7051821573076165
242,242,118647,1.4619863643444109
243,243,118685,1.076931553234352
244,244,118698,1.3469179292913227
245,245,118698,3.3887970164274357
246,246,118698,5.715901845099191
247,247,118698,7.995829379473162
248,248,118698,10.155738498832285
249,249,118699,12.14326873214705
250,250,118696,13.848380531483686
251,251,118685,15.114892825691308
252,252,118667,15.925468495394892
253,253,118614,15.82265383536645
254,254,118557,14.886685869340365
255,255,118550,13.499024537234547
256,256,118550,11.774234040923616
257,257,118550,9.84934927661677
258,258,118530,7.720913820727814
259,259,118530,5.448830006900744
260,260,118550,3.2416785123777436
261,261,118550,1.0143452027532156
262,262,118557,0.5921651154405088
263,263,118587,1.4605702069090314
264,264,118590,1.840925990462335
265,265,118619,1.6074635526979792
266,266,118649,1.6627239635799933
267,267,118687,0.45464601068669347
268,268,118699,1.2068251189783312
269,269,118699,3.346985194205686
270,270,118699,5.68483885382842
271,271,118699,7.9600446470807835
272,272,118699,10.110444109548062
273,273,118699,12.093277216517638
274,274,118699,13.872227926461623
275,275,118687,15.228173514772694
276,276,118669,16.189213676999106
277,277,118587,16.043098907579665
278,278,118553,15.004804808451992
279,279,118553,13.575239397803571
280,280,118553,11.913496280032724
281,281,118530,9.868201594002354
282,282,118530,7.632271824787862
283,283,118530,5.2982163463326835
284,284,118530,2.9825689737055034
285,285,118553,1.2458173702949216
286,286,118556,1.0326437657701502
287,287,118558,1.4360885696674188
288,288,118594,1.7904005242129477
289,289,118619,1.6194393854225042
290,290,118625,1.1420823083846354
291,291,118652,1.2094627715372126
292,292,118699,1.4237269216795965
293,293,118702,3.2455472134034355
294,294,118702,5.490404188029407
295,295,118702,7.797948794788653
296,296,118702,10.021697571197812
297,297,118688,12.030117621952934
298,298,118688,13.70241425266243
299,299,118688,15.142424962880447
300,300,118653,16.124986442997088
301,301,118559,15.996791556251566
302,302,118554,14.975131265767002
303,303,118554,13.509846072200332
304,304,118554,11.813657962512359
305,305,118551,9.861945962712136
306,306,118551,7.684154023862004
307,307,118530,5.4051493160754545
308,308,118551,3.1699874297902824
309,309,118554,1.0360721518185472
310,310,118556,0.9386878159690998
311,311,118563,1.3558357560389596
312,312,118595,1.5572029144852704
313,313,118620,1.1922082632152249
314,314,118625,1.4547126874571934
315,315,118652,1.016999998873681
316,316,118688,1.331561069723117
317,317,118702,3.296756465582712
318,318,118702,5.474942044563829
319,319,118702,7.736225702515708
320,320,118689,9.834680592838007
321,321,118689,11.771769870487931
322,322,118688,13.502590506506518
323,323,118670,14.79564262400412
324,324,118650,15.694768624071292
325,325,118565,15.622917024761277
326,326,118560,14.70217339900266
327,327,118555,13.32317994621996
328,328,118555,11.654027977223791
329,329,118551,9.713841029488888
330,330,118551,7.558429167611649
331,331,118551,5.305653953324932
332,332,118551,3.0649154086648593
333,333,118555,1.2085346817697389
334,334,118559,0.4211289895253633
335,335,118563,1.1600808447373576
336,336,118595,1.4369698035818226
337,337,118621,1.498482243085464
338,338,118626,0.9854047436774714
339,339,118670,0.4745601003063107
340,340,118689,1.5729015996669944
341,341,118689,3.228559398602002
342,342,118689,5.373873673496877
343,343,118689,7.521984087798026
344,344,118689,9.572942658329875
345,345,118689,11.474900706570564
346,346,118670,13.154740031212908
347,347,118671,14.319012140118321
348,348,118654,15.107908251577866
349,349,118601,15.073287296777451
350,350,118591,14.284835972724549
351,351,118555,13.052837010005232
352,352,118555,11.423664421867352
353,353,118555,9.603059000102675
354,354,118551,7.580290634627229
355,355,118551,5.453687024746404
356,356,118555,3.381608509960843
357,357,118555,1.4116287882006167
358,358,118560,0.545853314195933
359,359,118568,1.1363539389573272
360,360,118599,1.3527034445798134
361,361,118621,0.6914667314093739
362,362,118650,0.938311694470574
363,363,118670,0.9759555745784109
364,364,118690,1.9835141267121563
365,365,118689,3.4817022078353803
366,366,118689,5.424141648947707
367,367,118689,7.442332657802888
368,368,118690,9.36455010982469
