,idx,idm,errors
0,0,106468,12.473664930806828
1,1,106468,12.389437175534866
2,2,106469,12.622425291285884
3,3,106468,12.321878287814872
4,4,106468,12.275900704473226
5,5,106471,12.209763594544862
6,6,106471,12.166752781587315
7,7,106471,12.154909309759422
8,8,106471,12.175145332074608
9,9,106471,12.225914501809175
10,10,106471,12.303426970829044
11,11,106471,12.40194053940926
12,12,106471,12.514345581498702
13,13,106471,12.632716564156645
14,14,106469,12.706871536015438
15,15,106469,12.754064634345287
16,16,106469,12.790794686531513
17,17,106469,12.814668694855051
18,18,106469,12.824115676280385
19,19,106469,12.818541171202389
20,20,106469,12.79829310857582
21,21,106469,12.764699484848686
22,22,106469,12.71993838543077
23,23,106469,12.666977117497748
24,24,106468,12.56854966516068
25,25,106468,12.253804008006567
26,26,106468,12.083183544856807
27,27,106468,11.945415900832433
28,28,106390,11.833468986993655
29,29,106390,11.676277826391381
30,30,106390,11.587128046630664
31,31,106390,11.573695583437724
32,32,106390,11.637160692838112
33,33,106390,11.772009646639454
34,34,106471,11.936168977101225
35,35,106471,12.136655665301035
36,36,106471,12.363330333384456
37,37,106471,12.599772866706576
38,38,106469,12.748439765571979
39,39,106469,12.841543172234779
40,40,106469,12.913792416711138
41,41,106469,12.96062886804558
42,42,106469,12.979149865962324
43,43,106469,12.968221888121317
44,44,106469,12.928510404011078
45,45,106467,12.826533834630082
46,46,106467,12.679876509388858
47,47,106467,12.533640246442683
48,48,106467,12.397992311720616
49,49,106467,11.96477994460955
50,50,106468,11.740204004347223
51,51,106468,11.529866102461646
52,52,106390,11.34025262185314
53,53,106390,11.0967215022853
54,54,106390,10.957680660573022
55,55,106390,10.936669953735503
56,56,106390,11.035797651737884
57,57,106390,11.245276822114729
58,58,106392,11.491217759728123
59,59,106392,11.825764247685603
60,60,106471,12.181649963540044
61,61,106471,12.534743534984846
62,62,106469,12.746841245450478
63,63,106469,12.884283131641613
64,64,106469,12.990606448938696
65,65,106469,13.059388648568522
66,66,106469,13.086554909094138
67,67,106469,13.070530001289566
68,68,106467,12.983869197366582
69,69,106467,12.780749318595971
70,70,106467,12.56251047279213
71,71,106467,12.343626826014496
72,72,106467,12.139386061860566
73,73,106467,11.608056294152615
74,74,106468,11.363344367768518
75,75,106468,11.07837541127372
76,76,106390,10.816629129693949
77,77,106390,10.481419383098018
78,78,106390,10.28851410614595
79,79,106390,10.259269191547116
80,80,106390,10.397031776130026
81,81,106392,10.541520696517052
82,82,106392,10.859957612310609
83,83,106392,11.319474134561462
84,84,106392,11.874545543236646
85,85,106472,12.384647226229417
86,86,106469,12.702070832300695
87,87,106469,12.881981703483968
88,88,106469,13.02074645408378
89,89,106469,13.110345835547955
90,90,106469,13.145702081798104
91,91,106469,13.124840797047232
92,92,106467,12.960191779223262
93,93,106467,12.693645377147696
94,94,106467,12.405721608902258
95,95,106467,12.115250608340082
96,96,106467,11.842542129739352
97,97,106467,11.215210204652871
98,98,106468,10.955900988683698
99,99,106468,10.594601210814366
100,100,106390,10.267612381335606
101,101,106390,9.835228318435366
102,102,106274,9.552079742486336
103,103,106274,9.51187308038016
104,104,106392,9.598092220792958
105,105,106392,9.7848813330128
106,106,106392,10.200055817992085
107,107,106392,10.791196868190147
108,108,106392,11.49454744486036
109,109,106472,12.110875001683947
110,110,106469,12.614469802181286
111,111,106469,12.834682607843998
112,112,106469,13.004050079909046
113,113,106469,13.11317545089039
114,114,106469,13.156211289682831
115,115,106469,13.130830499617556
116,116,106467,12.89288625362889
117,117,106467,12.565861693066259
118,118,106467,12.210763110408388
119,119,106467,11.850335547594547
120,120,106467,11.509820603564238
121,121,106383,10.759836348877954
122,122,106385,10.392541500126605
123,123,106387,10.07060359313207
124,124,106390,9.699103029691544
125,125,106274,9.089260292231533
