,idx,idm,errors
0,0,95190,9.085082312886835
1,1,95135,9.141002129685605
2,2,95190,10.437253243878818
3,3,95135,9.242205183041857
4,4,95135,9.43642427634371
5,5,95135,9.705395878196214
6,6,95135,10.025635828731488
7,7,95135,10.37159484775044
8,8,95135,10.718423350819847
9,9,95135,11.043544665234164
10,10,95135,11.327490011520206
11,11,95135,11.55457226875854
12,12,95135,11.713030014897663
13,13,95190,11.747385074954671
14,14,95190,11.688062791791786
15,15,95190,11.55102226012475
16,16,95190,11.343005556331615
17,17,95190,11.074627348804377
18,18,95190,10.760432828161548
19,19,95190,10.41880829115013
20,20,95190,10.07140946623533
21,21,95190,9.742494710350968
22,22,95190,9.457586066254784
23,23,95190,9.240953602189148
24,24,95190,9.11259265860777
25,25,95190,7.698079189199668
26,26,95135,7.762193081167291
27,27,95135,7.9963017265256
28,28,95135,8.434116862309857
29,29,95095,8.973474919530345
30,30,95095,9.61396772926484
31,31,95053,10.280853298321796
32,32,95330,10.739005385088337
33,33,95501,10.679935322160802
34,34,95545,10.574023339781592
35,35,95593,10.568969223329525
36,36,95593,10.749201409237232
37,37,95593,11.114628794302043
38,38,95593,11.624499163197529
39,39,95593,12.22849848361283
40,40,95190,12.276914859959431
41,41,95190,11.780950606539557
42,42,95190,11.18876575411891
43,43,95190,10.52812639550069
44,44,95190,9.83495943020035
45,45,95190,9.154491543210995
46,46,95190,8.541460131118539
47,47,95190,8.057563648305148
48,48,95190,7.762262511908697
49,49,95190,6.2849245490984815
50,50,95135,6.363201893334714
51,51,95095,6.768815335065248
52,52,95095,7.340005924058033
53,53,95053,8.043533002632957
54,54,95126,8.77644593703373
55,55,95282,9.22305717546633
56,56,95374,9.355406951313077
57,57,95522,9.354741681671793
58,58,95522,9.187224599514337
59,59,95593,9.21232798136367
60,60,95593,9.515675154039702
61,61,95593,10.117428538952023
62,62,95614,10.916623954032064
63,63,95614,11.764882329016583
64,64,95614,12.676486686673032
65,65,95190,12.533616217483663
66,66,95190,11.703818093837143
67,67,95190,10.759429821535935
68,68,95190,9.741384102228917
69,69,95190,8.70568210368061
70,70,95190,7.729868500270357
71,71,95190,6.919102890341217
72,72,95190,6.400524582751259
73,73,95190,4.857348688520469
74,74,95135,4.960894818954343
75,75,95095,5.448104068253088
76,76,95053,6.137556198710066
77,77,95092,6.889433491776114
78,78,95158,7.492880458401061
79,79,95282,7.852826549382313
80,80,95374,7.940936419639238
81,81,95499,7.963677112559365
82,82,95522,7.760942223657029
83,83,95593,7.824314117305884
84,84,95593,8.28510047856128
85,85,95635,9.086166506526117
86,86,95635,10.080815031933518
87,87,95635,11.29297081607097
88,88,95614,12.573876821788478
89,89,95232,13.282282363392095
90,90,95232,12.206663668191515
91,91,95232,11.004269806916358
92,92,95191,9.638660116394105
93,93,95191,8.287124344394819
94,94,95190,7.074857938346533
95,95,95190,5.876575753596377
96,96,95190,5.0507002730946065
97,97,95190,3.4374487016185475
98,98,95135,3.5897858299110808
99,99,95095,4.238265511902627
100,100,95092,4.956791090545712
101,101,95126,5.591122021916687
102,102,95158,6.149811936157392
103,103,95330,6.461101440839016
104,104,95374,6.511050454332293
105,105,95499,6.547040095989652
106,106,95522,6.322491754713937
107,107,95593,6.416471278701707
108,108,95612,7.045496263721406
109,109,95635,7.977181536664994
110,110,95635,9.319185862714116
111,111,95635,10.880804221134413
112,112,95639,12.481586693289369
113,113,95232,13.880358609357517
114,114,95232,12.620886781496258
115,115,95191,11.181786456554553
116,116,95191,9.511626767768067
117,117,95191,7.808664332019768
118,118,95191,6.20905834927128
119,119,95191,4.973388011129135
120,120,95190,3.7614745330481365
121,121,95190,2.089818421427392
122,122,95135,2.348993634140785
123,123,95053,2.9651105986684976
124,124,95092,3.6342560298498507
125,125,95126,4.281430295456507
126,126,95212,4.796499499406528
127,127,95330,5.063043643885823
128,128,95374,5.087308398889065
129,129,95459,5.119433842116882
130,130,95522,4.896592657582211
131,131,95593,5.005856830781262
132,132,95635,5.751060032303895
133,133,95635,6.965717456719122
134,134,95635,8.688102069145279
135,135,95639,10.523415787611153
136,136,95639,12.32922402984625
137,137,95639,14.067337160529151
138,138,95232,13.07842328353971
139,139,95191,11.466505228477192
140,140,95191,9.556969543134395
141,141,95191,7.5548129692043275
142,142,95191,5.570531615326789
143,143,95191,3.8703654831969643
144,144,95190,2.6602515809679423
145,145,95187,0.9703788001712026
146,146,95135,1.6217878824869663
147,147,95131,1.8604724938486392
148,148,95127,2.5371745938600148
149,149,95159,3.0363235095193706
150,150,95212,3.4380747684329136
151,151,95331,3.750652623814025
152,152,95374,3.715256443202632
153,153,95459,3.7071968643984357
154,154,95522,3.537435350018396
155,155,95593,3.6277445467898666
156,156,95635,4.4882643518443
157,157,95635,6.121675034233151
158,158,95639,8.118154583710322
159,159,95639,10.191927780561508
160,160,95639,12.25464975859984
161,161,95639,14.200473997733873
162,162,95232,13.567419894072758
163,163,95235,11.745434149561017
164,164,95235,9.640263089776898
165,165,95235,7.430468572027799
166,166,95235,5.230347028838315
167,167,95191,3.1327263469984388
168,168,95232,1.7263893121140887
169,169,95187,0.686041337579773
170,170,95134,0.5235191531902783
171,171,95131,1.2026836617385497
172,172,95127,1.4467870269276577
173,173,95159,1.9105139357800858
174,174,95212,2.2534029789279457
175,175,95331,2.381061831700583
176,176,95414,2.50007360172239
177,177,95459,2.4104783427216323
178,178,95545,2.1937899460887063
179,179,95593,2.3832602003190413
180,180,95635,3.4304291760875767
181,181,95639,5.366517604521656
182,182,95639,7.637491236261787
183,183,95639,9.989049280507599
184,184,95639,12.260635384847246
185,185,95638,14.311566904175214
186,186,95232,14.076827268558747
187,187,95235,12.02621982692462
188,188,95235,9.771666619937752
189,189,95235,7.369283324764513
190,190,95235,4.88886985625493
191,191,95235,2.5179168055330132
192,192,95232,0.6884136221196846
193,193,95231,0.9824730584855961
194,194,95178,0.8965032342167946
195,195,95168,0.6462448277246481
196,196,95128,0.43169595821443923
197,197,95214,0.7899204097531368
198,198,95283,1.0689590635743544
199,199,95331,1.2992848182504135
200,200,95416,1.3800810984477558
201,201,95461,1.4798275777030232
202,202,95545,1.0565898149020492
203,203,95614,1.1484298491105631
204,204,95639,2.4820495799125033
205,205,95639,4.775395040906131
206,206,95639,7.369460063488471
207,207,95639,9.926103329343112
208,208,95638,12.194755796669027
209,209,95638,14.304720162880662
210,210,95235,14.518568048329517
211,211,95235,12.38696211955524
212,212,95235,10.050338963376532
213,213,95235,7.555133874191062
214,214,95235,4.964077861930669
215,215,95235,2.4306698345270545
216,216,95264,0.611646538704838
217,217,95228,1.455116451919763
218,218,95178,1.091859978142923
219,219,95167,0.9564521082593229
220,220,95162,0.9132944976932879
221,221,95254,0.8346313719263146
222,222,95283,0.7170348010377492
223,223,95358,0.585582337285737
224,224,95416,0.532152437548336
225,225,95461,0.6882328558072557
226,226,95503,0.891006677078086
227,227,95614,0.5971541565053528
228,228,95639,1.8886479986425693
229,229,95679,4.537715839236099
230,230,95679,7.193726307258947
231,231,95638,9.711187680431781
232,232,95638,12.107544572902642
233,233,95638,14.319558903876734
234,234,95264,14.916419040012014
235,235,95264,12.811388636969854
236,236,95235,10.459928132142391
237,237,95237,7.944939022481892
238,238,95237,5.201435087040372
239,239,95237,2.457605768623398
240,240,95264,1.0821431472764995
241,241,95230,0.7499685502910949
242,242,95185,0.8478155655904714
243,243,95167,0.8268003568594643
244,244,95217,0.4305195271060081
245,245,95286,0.6168732120280297
246,246,95311,1.0674109362640127
247,247,95358,0.8675158612778635
248,248,95437,1.0291874940094787
249,249,95465,0.7894518096209746
250,250,95524,1.2917353309418391
251,251,95620,0.6686985124698119
252,252,95638,1.5475580588145534
253,253,95679,4.204844688593503
254,254,95638,6.9818534002360595
255,255,95638,9.613563201816907
256,256,95638,12.086666717148958
257,257,95638,14.355797626671928
258,258,95264,15.277202410161204
259,259,95264,13.171325191916264
260,260,95237,10.815823232286277
261,261,95237,8.187521689983948
262,262,95237,5.47868872291992
263,263,95237,2.9060697801104753
264,264,95265,0.5815131031546427
265,265,95229,0.6056477015558291
266,266,95184,1.055054637276727
267,267,95176,0.6891635441121808
268,268,95219,1.0488494987302632
269,269,95288,0.7264704339846022
270,270,95311,0.8009894983588134
271,271,95377,0.8580925827130129
272,272,95417,1.0292326841378623
273,273,95480,1.1976329179735181
274,274,95546,1.3552639685577768
275,275,95619,1.0145886371424448
276,276,95638,1.5078292872625847
277,277,95682,4.130484481565092
278,278,95682,6.908767432721434
279,279,95682,9.617268643749778
280,280,95660,12.082060638158476
281,281,95660,14.340507959849871
282,282,95264,15.638586662131996
283,283,95264,13.569738377582771
284,284,95237,11.168011397151696
285,285,95237,8.62253943290998
286,286,95237,6.083486751185409
287,287,95236,3.4138047665066145
288,288,95236,1.2149823691795283
289,289,95229,1.290618009810982
290,290,95226,0.6686924932212904
291,291,95175,0.899044556294838
292,292,95219,0.5583413507395752
293,293,95297,0.48884211702464647
294,294,95334,0.6747601666240199
295,295,95378,0.4126052316260791
296,296,95439,0.9146512443306073
297,297,95502,1.1708998260417507
298,298,95546,1.257520399614151
299,299,95637,1.1980986274071872
300,300,95682,1.209176676688735
301,301,95682,3.978380338428562
302,302,95682,6.799658034805687
303,303,95682,9.519078197087056
304,304,95660,12.00201931215393
305,305,95660,14.255230222741359
306,306,95264,15.994372016871145
307,307,95237,13.940871279423957
308,308,95237,11.613782623395734
309,309,95237,9.215933270992293
310,310,95236,6.56115108419536
311,311,95236,3.9835470804076896
312,312,95234,2.1745977069060802
313,313,95233,1.6797427809384466
314,314,95189,1.398165627986546
315,315,95175,1.318340971622639
316,316,95221,1.0950935587808854
317,317,95295,1.3337696025868717
318,318,95335,0.9308879096825299
319,319,95397,0.9441451431608607
320,320,95440,1.0728970827440445
