idx,idm,errors
0,73498,0.0
1,73685,0.0
2,73686,0.0
3,73817,0.0
4,73818,0.0
5,73950,0.0
6,73951,0.0
7,74107,0.0
8,74108,0.0
9,74109,0.0
10,74246,0.0
11,74247,0.0
12,74322,0.0
13,74323,0.0
14,74455,0.0
15,74456,0.0
16,74457,0.0
17,74526,0.0
18,74527,0.0
19,74598,0.0
20,74599,0.0
21,74600,0.0
22,74601,0.0
23,74667,0.0
24,74742,0.0
25,74804,0.0
26,74805,0.0
27,74806,0.0
28,74807,0.0
29,74883,0.0
30,74949,0.0
31,74950,0.0
32,74954,0.0
33,75025,0.0
34,75026,0.0
35,75027,0.0
36,75096,0.0
37,75175,0.0
38,75176,0.0
39,75260,0.0
40,75261,0.0
41,75340,0.0
42,75351,0.0
