idx,idm,errors
0,75627,0.0
1,75628,0.0
2,75632,0.0
3,75720,0.0
4,75721,0.0
5,75726,0.0
6,75727,0.0
7,75728,0.0
8,75732,0.0
9,75733,0.0
10,75734,0.0
11,75735,0.0
12,75736,0.0
13,75739,0.0
14,75855,0.0
15,75856,0.0
16,75860,0.0
17,75861,0.0
18,75862,0.0
19,75866,0.0
20,75867,0.0
21,75868,0.0
22,75869,0.0
23,75871,0.0
24,75877,0.0
25,75878,0.0
26,75879,0.0
27,75880,0.0
28,75881,0.0
29,75882,0.0
30,75890,0.0
31,75891,0.0
32,75892,0.0
33,75893,0.0
34,75894,0.0
35,75895,0.0
36,75896,0.0
37,75900,0.0
38,75901,0.0
39,75902,0.0
40,75904,0.0
41,75905,0.0
42,75906,0.0
43,75907,0.0
44,75908,0.0
45,75909,0.0
46,75910,0.0
47,75917,0.0
48,75919,0.0
49,75922,0.0
50,76016,0.0
51,76021,0.0
52,76022,0.0
53,76025,0.0
54,76026,0.0
55,76027,0.0
56,76030,0.0
57,76031,0.0
58,76032,0.0
59,76033,0.0
60,76034,0.0
61,76035,0.0
62,76037,0.0
63,76038,0.0
64,76039,0.0
65,76040,0.0
66,76041,0.0
67,76042,0.0
68,76043,0.0
69,76044,0.0
70,76045,0.0
71,76047,0.0
72,76048,0.0
73,76049,0.0
74,76050,0.0
75,76051,0.0
76,76052,0.0
77,76053,0.0
78,76054,0.0
79,76055,0.0
80,76056,0.0
81,76057,0.0
82,76060,0.0
83,76061,0.0
84,76062,0.0
85,76063,0.0
86,76064,0.0
87,76065,0.0
88,76066,0.0
89,76069,0.0
90,76070,0.0
91,76071,0.0
92,76072,0.0
93,76073,0.0
94,76078,0.0
95,76079,0.0
96,76080,0.0
97,76084,0.0
98,76085,0.0
99,76086,0.0
100,76087,0.0
101,76088,0.0
102,76092,0.0
103,76095,0.0
104,76096,0.0
105,76097,0.0
106,76098,0.0
107,76101,0.0
108,76108,0.0
109,76109,0.0
110,76110,0.0
111,76111,0.0
112,76112,0.0
113,76113,0.0
114,76244,0.0
115,76251,0.0
116,76256,0.0
117,76260,0.0
118,76261,0.0
119,76262,0.0
120,76263,0.0
121,76266,0.0
122,76267,0.0
123,76268,0.0
124,76269,0.0
125,76272,0.0
126,76273,0.0
127,76274,0.0
128,76275,0.0
129,76276,0.0
130,76279,0.0
131,76282,0.0
132,76283,0.0
133,76284,0.0
134,76285,0.0
135,76290,0.0
136,76291,0.0
137,76292,0.0
138,76293,0.0
139,76297,0.0
140,76298,0.0
141,76300,0.0
142,76305,0.0
143,76306,0.0
144,76307,0.0
145,76308,0.0
146,76309,0.0
147,76317,0.0
148,76318,0.0
149,76324,0.0
150,76325,0.0
151,76326,0.0
152,76493,0.0
153,76497,0.0
154,76498,0.0
155,76503,0.0
156,76504,0.0
157,76505,0.0
158,76506,0.0
159,76508,0.0
160,76509,0.0
161,76510,0.0
162,76511,0.0
163,76512,0.0
164,76513,0.0
165,76514,0.0
166,76515,0.0
167,76517,0.0
168,76518,0.0
169,76519,0.0
170,76520,0.0
171,76521,0.0
172,76522,0.0
173,76525,0.0
174,76526,0.0
175,76527,0.0
176,76530,0.0
177,76531,0.0
178,76536,0.0
179,76537,0.0
180,76545,0.0
181,76546,0.0
182,76549,0.0
183,76550,0.0
184,76551,0.0
185,76552,0.0
186,76557,0.0
187,76558,0.0
188,76706,0.0
189,76714,0.0
190,76715,0.0
191,76718,0.0
192,76719,0.0
193,76721,0.0
194,76722,0.0
195,76723,0.0
196,76724,0.0
197,76725,0.0
198,76728,0.0
199,76729,0.0
200,76732,0.0
201,76735,0.0
202,76736,0.0
203,76737,0.0
204,76738,0.0
205,76739,0.0
206,76740,0.0
207,76745,0.0
208,76746,0.0
209,76753,0.0
210,76757,0.0
211,76763,0.0
212,76891,0.0
213,76897,0.0
214,76898,0.0
215,76899,0.0
216,76901,0.0
217,76905,0.0
218,76906,0.0
219,76908,0.0
220,76909,0.0
221,76910,0.0
222,76913,0.0
223,76917,0.0
224,76922,0.0
225,76927,0.0
226,76932,0.0
227,76937,0.0
228,76938,0.0
229,76942,0.0
230,76943,0.0
231,76946,0.0
232,76947,0.0
233,76952,0.0
234,76953,0.0
235,76962,0.0
236,77044,0.0
237,77048,0.0
238,77051,0.0
239,77052,0.0
240,77056,0.0
241,77057,0.0
242,77058,0.0
243,77061,0.0
244,77062,0.0
245,77065,0.0
246,77066,0.0
