idx,idm,errors
0,75827,0.0
1,75829,0.0
2,75830,0.0
3,75831,0.0
4,75832,0.0
5,75833,0.0
6,75834,0.0
7,75835,0.0
8,75836,0.0
9,75986,0.0
10,75987,0.0
11,75988,0.0
12,75989,0.0
13,75990,0.0
14,75991,0.0
15,75992,0.0
16,75993,0.0
17,75994,0.0
18,75995,0.0
19,75998,0.0
20,75999,0.0
21,76000,0.0
22,76001,0.0
23,76002,0.0
24,76003,0.0
25,76004,0.0
26,76005,0.0
27,76006,0.0
28,76219,0.0
29,76220,0.0
30,76221,0.0
31,76225,0.0
32,76226,0.0
33,76227,0.0
34,76228,0.0
35,76229,0.0
36,76230,0.0
37,76231,0.0
38,76232,0.0
39,76234,0.0
40,76235,0.0
41,76237,0.0
42,76238,0.0
43,76473,0.0
44,76474,0.0
45,76477,0.0
46,76480,0.0
47,76481,0.0
48,76482,0.0
49,76484,0.0
50,76685,0.0
51,76688,0.0
52,76690,0.0
53,76691,0.0
54,76693,0.0
55,76694,0.0
56,76875,0.0
57,77032,0.0
58,77187,0.0
