idx,idm,errors
0,93720,0.0
1,93738,0.0
2,93739,0.0
3,93756,0.0
4,93758,0.0
5,93773,0.0
6,93774,0.0
7,93789,0.0
8,93791,0.0
9,93792,0.0
10,93810,0.0
11,93812,0.0
12,93814,0.0
13,93816,0.0
14,93827,0.0
15,93843,0.0
16,93844,0.0
17,93846,0.0
18,93861,0.0
19,93864,0.0
20,93865,0.0
21,93868,0.0
22,93880,0.0
23,93882,0.0
24,93883,0.0
25,93897,0.0
26,93900,0.0
27,93915,0.0
28,93920,0.0
29,93921,0.0
30,93923,0.0
31,93933,0.0
32,93934,0.0
33,93936,0.0
34,93952,0.0
35,93954,0.0
36,93958,0.0
37,93959,0.0
38,93962,0.0
39,93976,0.0
40,93977,0.0
41,93980,0.0
42,93996,0.0
43,93997,0.0
44,94000,0.0
45,94009,0.0
46,94014,0.0
47,94016,0.0
48,94033,0.0
49,94036,0.0
50,94047,0.0
51,94051,0.0
52,94072,0.0
53,94074,0.0
54,94076,0.0
55,94077,0.0
56,94078,0.0
57,94087,0.0
58,94090,0.0
59,94091,0.0
60,94109,0.0
61,94112,0.0
62,94114,0.0
63,94133,0.0
64,94135,0.0
65,94146,0.0
66,94147,0.0
67,94150,0.0
68,94152,0.0
69,94171,0.0
70,94189,0.0
71,94190,0.0
72,94191,0.0
73,94192,0.0
74,94209,0.0
75,94212,0.0
76,94214,0.0
77,94233,0.0
78,94245,0.0
79,94249,0.0
80,94252,0.0
81,94253,0.0
82,94265,0.0
83,94273,0.0
84,94276,0.0
85,94294,0.0
86,94297,0.0
87,94298,0.0
88,94315,0.0
89,94335,0.0
90,94339,0.0
91,94340,0.0
92,94342,0.0
93,94343,0.0
94,94356,0.0
95,94357,0.0
96,94360,0.0
97,94361,0.0
98,94376,0.0
99,94384,0.0
100,94403,0.0
101,94405,0.0
102,94406,0.0
103,94408,0.0
104,94423,0.0
105,94426,0.0
106,94428,0.0
107,94430,0.0
108,94452,0.0
109,94472,0.0
110,94475,0.0
111,94493,0.0
112,94495,0.0
113,94497,0.0
114,94499,0.0
115,94500,0.0
116,94520,0.0
117,94547,0.0
118,94549,0.0
119,94551,0.0
120,94552,0.0
121,94554,0.0
122,94571,0.0
123,94575,0.0
124,94577,0.0
125,94601,0.0
126,94607,0.0
127,94626,0.0
128,94627,0.0
129,94628,0.0
130,94655,0.0
131,94660,0.0
132,94662,0.0
133,94681,0.0
134,94685,0.0
135,94686,0.0
136,94688,0.0
137,94714,0.0
138,94719,0.0
139,94723,0.0
140,94747,0.0
141,94751,0.0
142,94752,0.0
143,94784,0.0
