idx,idm,errors
0,92395,0.0
1,92411,0.0
2,92413,0.0
3,92425,0.0
4,92438,0.0
5,92453,0.0
6,92470,0.0
7,92472,0.0
8,92474,0.0
9,92485,0.0
10,92498,0.0
11,92526,0.0
12,92528,0.0
13,92543,0.0
14,92558,0.0
15,92586,0.0
16,92616,0.0
17,92629,0.0
18,92641,0.0
19,92659,0.0
20,92670,0.0
21,92687,0.0
22,92689,0.0
23,92691,0.0
24,92717,0.0
25,92733,0.0
26,92743,0.0
27,92746,0.0
28,92760,0.0
29,92775,0.0
30,92777,0.0
31,92790,0.0
32,92805,0.0
33,92818,0.0
34,92837,0.0
35,92850,0.0
36,92851,0.0
37,92863,0.0
38,92875,0.0
39,92878,0.0
40,92891,0.0
41,92908,0.0
42,92920,0.0
43,92922,0.0
44,92937,0.0
45,92953,0.0
46,92956,0.0
47,92966,0.0
48,92968,0.0
49,92985,0.0
50,92999,0.0
51,93001,0.0
52,93017,0.0
53,93032,0.0
54,93035,0.0
55,93049,0.0
56,93068,0.0
57,93070,0.0
58,93080,0.0
59,93082,0.0
60,93098,0.0
61,93112,0.0
62,93115,0.0
63,93134,0.0
64,93145,0.0
65,93146,0.0
66,93147,0.0
67,93159,0.0
68,93173,0.0
69,93175,0.0
70,93191,0.0
71,93207,0.0
72,93210,0.0
73,93219,0.0
74,93221,0.0
75,93236,0.0
76,93237,0.0
77,93250,0.0
78,93270,0.0
79,93273,0.0
80,93287,0.0
81,93288,0.0
82,93289,0.0
83,93319,0.0
84,93321,0.0
85,93333,0.0
86,93336,0.0
87,93351,0.0
88,93368,0.0
89,93369,0.0
90,93372,0.0
91,93386,0.0
92,93388,0.0
93,93404,0.0
94,93420,0.0
95,93423,0.0
96,93436,0.0
97,93452,0.0
98,93454,0.0
99,93469,0.0
100,93470,0.0
101,93490,0.0
102,93502,0.0
103,93522,0.0
104,93524,0.0
105,93534,0.0
106,93535,0.0
107,93537,0.0
108,93574,0.0
109,93576,0.0
110,93578,0.0
111,93579,0.0
112,93592,0.0
113,93605,0.0
114,93606,0.0
115,93608,0.0
116,93617,0.0
117,93622,0.0
118,93637,0.0
119,93651,0.0
120,93655,0.0
121,93671,0.0
122,93673,0.0
123,93691,0.0
124,93693,0.0
125,93707,0.0
126,93709,0.0
127,93724,0.0
128,93726,0.0
129,93741,0.0
130,93743,0.0
131,93775,0.0
132,93777,0.0
133,93778,0.0
134,93797,0.0
135,93819,0.0
136,93832,0.0
137,93833,0.0
138,93834,0.0
139,93851,0.0
140,93872,0.0
141,93873,0.0
142,93874,0.0
143,93887,0.0
144,93889,0.0
145,93904,0.0
146,93905,0.0
147,93925,0.0
148,93926,0.0
149,93940,0.0
150,93942,0.0
151,93967,0.0
152,93968,0.0
153,93985,0.0
154,93986,0.0
155,93987,0.0
156,93989,0.0
157,94005,0.0
158,94021,0.0
159,94023,0.0
160,94037,0.0
161,94039,0.0
162,94040,0.0
163,94042,0.0
164,94054,0.0
165,94056,0.0
166,94082,0.0
167,94083,0.0
168,94094,0.0
169,94096,0.0
170,94098,0.0
171,94099,0.0
172,94116,0.0
173,94118,0.0
174,94120,0.0
175,94123,0.0
176,94154,0.0
177,94156,0.0
178,94158,0.0
179,94176,0.0
180,94177,0.0
181,94193,0.0
182,94195,0.0
183,94216,0.0
184,94217,0.0
185,94218,0.0
186,94221,0.0
187,94223,0.0
188,94234,0.0
189,94237,0.0
190,94257,0.0
191,94259,0.0
192,94278,0.0
193,94280,0.0
194,94283,0.0
195,94301,0.0
196,94302,0.0
197,94322,0.0
198,94325,0.0
199,94365,0.0
200,94385,0.0
201,94413,0.0
202,94432,0.0
203,94434,0.0
204,94461,0.0
205,94480,0.0
206,94526,0.0
207,94529,0.0
208,94755,0.0
209,94791,0.0
210,94819,0.0
211,94820,0.0
212,94823,0.0
213,94853,0.0
214,94891,0.0
215,94893,0.0
216,94895,0.0
217,94931,0.0
218,94933,0.0
219,94965,0.0
220,94971,0.0
221,94979,0.0
222,95019,0.0
223,95023,0.0
224,95057,0.0
225,95059,0.0
226,95132,0.0
227,95133,0.0
