idx,idm,errors
0,93089,0.0
1,93118,0.0
2,93138,0.0
3,93153,0.0
4,93181,0.0
5,93182,0.0
6,93195,0.0
7,93215,0.0
8,93241,0.0
9,93242,0.0
10,93257,0.0
11,93258,0.0
12,93259,0.0
13,93292,0.0
14,93308,0.0
15,93309,0.0
16,93325,0.0
17,93340,0.0
18,93342,0.0
19,93357,0.0
20,93358,0.0
21,93376,0.0
22,93378,0.0
23,93392,0.0
24,93393,0.0
25,93408,0.0
26,93410,0.0
27,93411,0.0
28,93441,0.0
29,93442,0.0
30,93443,0.0
31,93459,0.0
32,93460,0.0
33,93476,0.0
34,93477,0.0
35,93492,0.0
36,93508,0.0
37,93509,0.0
38,93510,0.0
39,93527,0.0
40,93542,0.0
41,93543,0.0
42,93556,0.0
43,93558,0.0
44,93582,0.0
45,93583,0.0
46,93595,0.0
47,93609,0.0
48,93610,0.0
49,93623,0.0
50,93626,0.0
51,93639,0.0
52,93656,0.0
53,93657,0.0
54,93676,0.0
55,93694,0.0
56,93695,0.0
57,93710,0.0
58,93729,0.0
59,93744,0.0
60,93765,0.0
