idx,idm,errors
0,94060,0.0
1,94084,0.0
2,94100,0.0
3,94121,0.0
4,94122,0.0
5,94125,0.0
6,94140,0.0
7,94141,0.0
8,94142,0.0
9,94159,0.0
10,94178,0.0
11,94179,0.0
12,94181,0.0
13,94182,0.0
14,94199,0.0
15,94200,0.0
16,94222,0.0
17,94224,0.0
18,94225,0.0
19,94238,0.0
20,94239,0.0
21,94261,0.0
22,94262,0.0
23,94263,0.0
24,94282,0.0
25,94284,0.0
26,94285,0.0
27,94304,0.0
28,94305,0.0
29,94306,0.0
30,94307,0.0
31,94326,0.0
32,94327,0.0
33,94328,0.0
34,94329,0.0
35,94330,0.0
36,94345,0.0
37,94346,0.0
38,94347,0.0
39,94368,0.0
40,94369,0.0
41,94370,0.0
42,94371,0.0
43,94387,0.0
44,94388,0.0
45,94389,0.0
46,94390,0.0
47,94391,0.0
48,94392,0.0
49,94415,0.0
50,94416,0.0
51,94417,0.0
52,94436,0.0
53,94437,0.0
54,94438,0.0
55,94439,0.0
56,94460,0.0
57,94461,0.0
58,94462,0.0
59,94463,0.0
60,94464,0.0
61,94481,0.0
62,94482,0.0
63,94483,0.0
64,94505,0.0
65,94507,0.0
66,94508,0.0
67,94509,0.0
68,94529,0.0
69,94530,0.0
70,94531,0.0
71,94533,0.0
72,94534,0.0
73,94535,0.0
74,94559,0.0
75,94560,0.0
76,94561,0.0
77,94564,0.0
78,94565,0.0
79,94582,0.0
80,94583,0.0
81,94584,0.0
82,94586,0.0
83,94611,0.0
84,94612,0.0
85,94613,0.0
86,94614,0.0
87,94615,0.0
88,94617,0.0
89,94618,0.0
90,94638,0.0
91,94639,0.0
92,94666,0.0
93,94669,0.0
94,94671,0.0
95,94696,0.0
96,94697,0.0
97,94698,0.0
98,94735,0.0
99,94737,0.0
100,94769,0.0
101,94834,0.0
102,94866,0.0
103,94867,0.0
104,94902,0.0
105,94990,0.0
106,94993,0.0
