idx,idm,errors
0,92535,0.0
1,92536,0.0
2,92563,0.0
3,92590,0.0
4,92591,0.0
5,92606,0.0
6,92619,0.0
7,92620,0.0
8,92635,0.0
9,92645,0.0
10,92647,0.0
11,92661,0.0
12,92662,0.0
13,92663,0.0
14,92664,0.0
15,92677,0.0
16,92692,0.0
17,92694,0.0
18,92706,0.0
19,92707,0.0
20,92709,0.0
21,92721,0.0
22,92737,0.0
23,92749,0.0
24,92750,0.0
25,92765,0.0
26,92767,0.0
27,92778,0.0
28,92779,0.0
29,92794,0.0
30,92811,0.0
31,92820,0.0
32,92821,0.0
33,92823,0.0
34,92842,0.0
35,92843,0.0
36,92852,0.0
37,92853,0.0
38,92867,0.0
39,92880,0.0
40,92881,0.0
41,92897,0.0
42,92912,0.0
43,92914,0.0
44,92925,0.0
45,92943,0.0
46,92944,0.0
47,92958,0.0
48,92973,0.0
49,92974,0.0
50,92990,0.0
51,93004,0.0
52,93005,0.0
53,93021,0.0
54,93023,0.0
55,93024,0.0
56,93038,0.0
57,93039,0.0
58,93053,0.0
59,93055,0.0
60,93085,0.0
61,93086,0.0
62,93088,0.0
63,93103,0.0
64,93104,0.0
65,93117,0.0
66,93150,0.0
67,93152,0.0
68,93178,0.0
69,93179,0.0
70,93193,0.0
71,93223,0.0
72,93225,0.0
