idx,idm,errors
0,120258,0.0
1,120288,0.0
2,120309,0.0
3,120336,0.0
4,120338,0.0
5,120337,0.0
6,120369,0.0
7,120389,0.0
8,120387,0.0
9,120388,0.0
10,120418,0.0
11,120417,0.0
12,120419,0.0
13,120433,0.0
14,120437,0.0
15,120447,0.0
16,120464,0.0
17,120465,0.0
18,120477,0.0
19,120498,0.0
20,120474,0.0
21,120496,0.0
22,120528,0.0
23,120514,0.0
24,120511,0.0
25,120529,0.0
26,120543,0.0
27,120544,0.0
28,120558,0.0
29,120560,0.0
30,120576,0.0
31,120590,0.0
32,120591,0.0
33,120624,0.0
34,120605,0.0
35,120639,0.0
36,120625,0.0
37,120641,0.0
38,120657,0.0
39,120658,0.0
40,120659,0.0
41,120691,0.0
42,120692,0.0
43,120710,0.0
44,120690,0.0
45,120734,0.0
46,120735,0.0
47,120723,0.0
48,120767,0.0
49,120765,0.0
50,120766,0.0
51,120796,0.0
52,120812,0.0
53,120827,0.0
54,120811,0.0
55,120864,0.0
56,120848,0.0
57,120893,0.0
58,120890,0.0
