idx,idm,errors
0,119269,0.0
1,119260,0.0
2,119285,0.0
3,119269,0.0
4,119305,0.0
5,119298,0.0
6,119325,0.0
7,119323,0.0
8,119322,0.0
9,119364,0.0
10,119343,0.0
11,119345,0.0
12,119357,0.0
13,119361,0.0
14,119364,0.0
15,119373,0.0
16,119374,0.0
17,119386,0.0
18,119404,0.0
19,119383,0.0
20,119373,0.0
21,119403,0.0
22,119397,0.0
23,119400,0.0
24,119428,0.0
25,119424,0.0
26,119414,0.0
27,119416,0.0
28,119439,0.0
29,119428,0.0
30,119427,0.0
31,119441,0.0
32,119464,0.0
33,119453,0.0
34,119456,0.0
35,119442,0.0
36,119457,0.0
37,119481,0.0
38,119484,0.0
39,119479,0.0
40,119466,0.0
41,119508,0.0
42,119523,0.0
43,119495,0.0
44,119507,0.0
45,119538,0.0
46,119526,0.0
47,119540,0.0
48,119551,0.0
49,119564,0.0
50,119566,0.0
51,119569,0.0
52,119566,0.0
53,119552,0.0
54,119564,0.0
55,119594,0.0
56,119595,0.0
57,119569,0.0
58,119610,0.0
59,119624,0.0
60,119594,0.0
61,119623,0.0
62,119635,0.0
63,119653,0.0
64,119637,0.0
65,119666,0.0
66,119679,0.0
67,119681,0.0
68,119696,0.0
69,119707,0.0
70,119724,0.0
71,119733,0.0
72,119775,0.0
73,119789,0.0
