idx,idm,errors
0,110683,0.0
1,110704,0.0
2,110725,0.0
3,110748,0.0
4,110769,0.0
5,110793,0.0
6,110808,0.0
7,110809,0.0
8,110832,0.0
9,110851,0.0
10,110892,0.0
11,110893,0.0
12,110895,0.0
13,110917,0.0
14,110936,0.0
15,110977,0.0
16,110979,0.0
17,110980,0.0
18,110998,0.0
19,110999,0.0
20,111019,0.0
21,111040,0.0
22,111043,0.0
23,111063,0.0
24,111065,0.0
25,111080,0.0
26,111083,0.0
27,111104,0.0
28,111118,0.0
29,111120,0.0
30,111121,0.0
31,111142,0.0
32,111144,0.0
33,111159,0.0
34,111162,0.0
35,111181,0.0
36,111183,0.0
37,111184,0.0
38,111202,0.0
39,111204,0.0
40,111205,0.0
41,111222,0.0
42,111246,0.0
43,111263,0.0
44,111264,0.0
45,111265,0.0
46,111286,0.0
47,111288,0.0
48,111309,0.0
49,111346,0.0
