idx,idm,errors
0,114160,0.0
1,114167,0.0
2,114206,0.0
3,114210,0.0
4,114211,0.0
5,114245,0.0
6,114248,0.0
7,114249,0.0
8,114250,0.0
9,114253,0.0
10,114255,0.0
11,114292,0.0
12,114293,0.0
13,114295,0.0
14,114296,0.0
15,114339,0.0
16,114342,0.0
17,114343,0.0
18,114346,0.0
19,114382,0.0
20,114383,0.0
21,114384,0.0
22,114387,0.0
23,114390,0.0
24,114430,0.0
25,114431,0.0
26,114434,0.0
27,114435,0.0
28,114436,0.0
29,114439,0.0
30,114440,0.0
31,114473,0.0
32,114475,0.0
33,114477,0.0
34,114478,0.0
35,114480,0.0
36,114514,0.0
37,114515,0.0
38,114517,0.0
39,114519,0.0
40,114521,0.0
41,114523,0.0
42,114561,0.0
43,114562,0.0
44,114564,0.0
45,114565,0.0
46,114566,0.0
47,114616,0.0
