idx,idm,errors
0,109492,0.0
1,109511,0.0
2,109530,0.0
3,109547,0.0
4,109549,0.0
5,109587,0.0
6,109588,0.0
7,109607,0.0
8,109623,0.0
9,109625,0.0
10,109643,0.0
11,109663,0.0
12,109704,0.0
13,109706,0.0
14,109708,0.0
15,109724,0.0
16,109725,0.0
17,109742,0.0
18,109760,0.0
19,109778,0.0
20,109779,0.0
21,109801,0.0
22,109802,0.0
23,109818,0.0
24,109838,0.0
25,109856,0.0
26,109858,0.0
27,109873,0.0
28,109895,0.0
29,109913,0.0
30,109914,0.0
31,109916,0.0
32,109940,0.0
33,109954,0.0
34,109970,0.0
35,109972,0.0
36,109995,0.0
37,110014,0.0
38,110016,0.0
39,110032,0.0
40,110046,0.0
41,110048,0.0
42,110067,0.0
43,110093,0.0
44,110108,0.0
45,110110,0.0
46,110130,0.0
47,110144,0.0
48,110145,0.0
49,110147,0.0
50,110167,0.0
51,110185,0.0
52,110187,0.0
53,110203,0.0
54,110224,0.0
55,110226,0.0
56,110244,0.0
57,110265,0.0
58,110281,0.0
59,110303,0.0
60,110318,0.0
61,110339,0.0
62,110360,0.0
63,110381,0.0
64,110399,0.0
65,110420,0.0
66,110437,0.0
67,110460,0.0
68,110479,0.0
69,110498,0.0
70,110521,0.0
71,110539,0.0
72,110541,0.0
73,110561,0.0
74,110563,0.0
75,110580,0.0
76,110604,0.0
77,110605,0.0
78,110637,0.0
79,110639,0.0
80,110676,0.0
81,110678,0.0
