idx,idm,errors
0,82205,0.0
1,82207,0.0
2,82245,0.0
3,82259,0.0
4,82258,0.0
5,82284,0.0
6,82300,0.0
7,82302,0.0
8,82327,0.0
9,82342,0.0
10,82344,0.0
11,82361,0.0
12,82383,0.0
13,82363,0.0
14,82385,0.0
15,82385,0.0
16,82404,0.0
17,82425,0.0
18,82407,0.0
19,82444,0.0
20,82464,0.0
21,82485,0.0
22,82484,0.0
23,82505,0.0
24,82505,0.0
25,82527,0.0
26,82544,0.0
27,82547,0.0
28,82566,0.0
29,82568,0.0
30,82565,0.0
31,82590,0.0
32,82625,0.0
33,82629,0.0
34,82592,0.0
35,82626,0.0
36,82630,0.0
37,82647,0.0
38,82648,0.0
39,82669,0.0
40,82689,0.0
41,82669,0.0
42,82691,0.0
43,82730,0.0
44,82728,0.0
45,82749,0.0
46,82768,0.0
47,82770,0.0
48,82789,0.0
49,82808,0.0
50,82806,0.0
51,82791,0.0
52,82829,0.0
53,82869,0.0
54,82790,0.0
55,82847,0.0
56,82850,0.0
57,82870,0.0
58,82866,0.0
59,82888,0.0
60,82909,0.0
61,82910,0.0
62,82923,0.0
63,82925,0.0
64,82968,0.0
65,82969,0.0
66,82970,0.0
67,83012,0.0
68,82996,0.0
69,82995,0.0
70,83038,0.0
71,83037,0.0
72,83058,0.0
73,83058,0.0
74,83072,0.0
75,83073,0.0
76,83096,0.0
77,83117,0.0
78,83098,0.0
79,83132,0.0
80,83136,0.0
81,83153,0.0
82,83173,0.0
83,83176,0.0
84,83193,0.0
85,83217,0.0
86,83234,0.0
87,83217,0.0
88,83234,0.0
89,83256,0.0
90,83258,0.0
91,83282,0.0
92,83319,0.0
93,83343,0.0
94,83344,0.0
