idx,idm,errors
0,80935,0.0
1,80936,0.0
2,80976,0.0
3,81015,0.0
4,80975,0.0
5,80977,0.0
6,80978,0.0
7,81055,0.0
8,81016,0.0
9,81094,0.0
10,81017,0.0
11,81055,0.0
12,81096,0.0
13,81126,0.0
14,81095,0.0
15,81128,0.0
16,81182,0.0
17,81128,0.0
18,81181,0.0
19,81178,0.0
20,81183,0.0
21,81244,0.0
22,81216,0.0
23,81217,0.0
24,81245,0.0
25,81246,0.0
26,81276,0.0
27,81277,0.0
28,81310,0.0
29,81278,0.0
30,81277,0.0
31,81337,0.0
32,81338,0.0
33,81339,0.0
34,81334,0.0
35,81388,0.0
36,81391,0.0
37,81364,0.0
38,81421,0.0
39,81420,0.0
40,81446,0.0
41,81473,0.0
42,81443,0.0
43,81496,0.0
44,81521,0.0
45,81495,0.0
46,81493,0.0
47,81542,0.0
48,81544,0.0
49,81567,0.0
50,81568,0.0
51,81593,0.0
52,81617,0.0
53,81594,0.0
54,81643,0.0
55,81661,0.0
56,81661,0.0
57,81711,0.0
58,81734,0.0
59,81753,0.0
60,81794,0.0
61,81816,0.0
62,81795,0.0
63,81835,0.0
64,81837,0.0
65,81835,0.0
66,81878,0.0
67,81879,0.0
68,81881,0.0
69,81880,0.0
70,81920,0.0
71,81941,0.0
72,81921,0.0
73,81961,0.0
74,81979,0.0
75,81959,0.0
76,82003,0.0
77,82004,0.0
78,82023,0.0
79,82020,0.0
80,82022,0.0
81,82063,0.0
82,82106,0.0
83,82066,0.0
