idx,idm,errors
0,79982,0.0
1,80031,0.0
2,80033,0.0
3,80035,0.0
4,80074,0.0
5,80075,0.0
6,80204,0.0
7,80119,0.0
8,80121,0.0
9,80122,0.0
10,80123,0.0
11,80297,0.0
12,80253,0.0
13,80254,0.0
14,80299,0.0
15,80256,0.0
16,80258,0.0
17,80336,0.0
18,80338,0.0
19,80342,0.0
20,80386,0.0
21,80384,0.0
22,80433,0.0
23,80434,0.0
24,80435,0.0
25,80437,0.0
26,80482,0.0
