idx,idm,errors
0,83321,0.0
1,83322,0.0
2,83364,0.0
3,83382,0.0
4,83403,0.0
5,83404,0.0
6,83428,0.0
7,83450,0.0
8,83451,0.0
9,83489,0.0
10,83491,0.0
11,83508,0.0
12,83509,0.0
13,83551,0.0
14,83552,0.0
15,83575,0.0
16,83591,0.0
17,83614,0.0
18,83616,0.0
19,83631,0.0
20,83674,0.0
21,83675,0.0
22,83697,0.0
23,83698,0.0
24,83717,0.0
25,83738,0.0
26,83757,0.0
27,83758,0.0
28,83760,0.0
29,83780,0.0
30,83781,0.0
31,83800,0.0
32,83822,0.0
33,83823,0.0
34,83825,0.0
35,83841,0.0
36,83862,0.0
37,83865,0.0
38,83884,0.0
39,83904,0.0
40,83906,0.0
41,83926,0.0
42,83964,0.0
