idx,idm,errors
0,102999,0.0
1,103000,0.0
2,103001,0.0
3,103002,0.0
4,103003,0.0
5,103005,0.0
6,103006,0.0
7,103007,0.0
8,103116,0.0
9,103105,0.0
10,103106,0.0
11,103107,0.0
12,103108,0.0
13,103109,0.0
14,103110,0.0
15,103111,0.0
16,103112,0.0
17,103113,0.0
18,103114,0.0
19,103115,0.0
20,103116,0.0
21,103226,0.0
22,103227,0.0
23,103228,0.0
24,103229,0.0
25,103230,0.0
26,103231,0.0
27,103232,0.0
28,103233,0.0
29,103235,0.0
30,103344,0.0
31,103345,0.0
32,103346,0.0
33,103347,0.0
34,103348,0.0
35,103349,0.0
36,103350,0.0
37,103351,0.0
38,103481,0.0
39,103482,0.0
40,103483,0.0
41,103484,0.0
42,103485,0.0
43,103351,0.0
44,103486,0.0
45,103708,0.0
46,103710,0.0
47,103711,0.0
48,103713,0.0
49,103709,0.0
50,104173,0.0
51,103954,0.0
52,103955,0.0
53,103956,0.0
